Name,Price,Mrp,Discount,Brand,Link,SKU_code,Path,Category 1,Category 2,Category 3,Category 4,Category 5,Product Type,Product Line,Model,UOM,Country of Origin,Sales Unit,Weight/ Volume UOM,Weight/ Volume,Shape,Series,Manufacturer/Importer Name,Manufacturer/Importer Address,Finish,Coverage Area/Box/SQMT,Base Material,Thickness,Module,Material Category,Material Description,External Material Group,Wattage,Type/ Mounting Type,Sub Brand,Fitment,Warranty,KEY,PASSWORD,FINGER PRINT,RFID CARD,Avg.Weight in KG/LTR/GM,Dimension/ Size,Wire Grade,Wire Length (Meter),BLUETOOTH,Pattern,Coverage Area/Box/SFT,Pack Size,Colour Family,Core,Colour Name(CCT),Series/Sub brands,Current Rating(AMP),Wire Area (sq. mm),Lumen,IOT,Size (Cut out) MM,Breaking Capacity,Pole,Way,Assembly Required,Assembly Type,What is in the Box,Product Care Instructions,Style,Age Range (Description),Special Feature,Number of Pcs,Size,Load Capacity,Metal Type,Noise,Steel Grade,Maximum Weight Recommendation,Angle,Occasion,Room Type,Surface Recommendation,Item Firmness Description
crabtree signia 10 a bell push switch white,₹117.03,₹214.00,45%,CRABTREE,https://www.hippostores.com/crabtree-signia-10-a-bell-push-switch-white-model-acwsbxw101/product/1000007631,1000007631,electrical & lighting (elt) > switches > modular > SWITCHES,electrical & lighting (elt),switches,modular,SWITCHES,,SWITCHES,MODULAR,ACWSBXW101,PCE,India,PCE,KGM,0.022,,SIGNIA,HAVELLS INDIA LTD,"B-1400, INDOSPACE INDUSTRIAL PARK, BADLI PVT LTD,, JHAJJAR BADLI ROAD, VILL-PAHASOUR, FAIZABAD-PO BADLI, JHAJJAR, HR, 124105",SHYNE,,POLYCARBONATE,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crabtree signia fan regulator  2 m 8 step white,₹331.93,₹606.00,45%,CRABTREE,https://www.hippostores.com/crabtree-signia-fan-regulator-2-m-8-step-white-model-acwrfhw008/product/1000007636,1000007636,electrical & lighting (elt) > switches > modular > FAN REGULATOR,electrical & lighting (elt),switches,modular,FAN REGULATOR,,FAN REGULATOR,MODULAR,ACWRFHW008,PCE,India,PCE,KGM,0.055,,SIGNIA,HAVELLS INDIA LTD,"B-1400, INDOSPACE INDUSTRIAL PARK, BADLI PVT LTD,, JHAJJAR BADLI ROAD, VILL-PAHASOUR, FAIZABAD-PO BADLI, JHAJJAR, HR, 124105",SHYNE,,POLYCARBONATE,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crabtree signia 10a mega bellpush switch ind 2m white,₹152.62,₹279.00,45%,CRABTREE,https://www.hippostores.com/crabtree-signia-10a-mega-bellpush-switch-ind-2m-white-model-acwmbiw101/product/1000007632,1000007632,electrical & lighting (elt) > switches > modular > SWITCHES,electrical & lighting (elt),switches,modular,SWITCHES,,SWITCHES,MODULAR,ACWMBIW101,PCE,India,PCE,KGM,0.028,,SIGNIA,HAVELLS INDIA LTD,"B-1400, INDOSPACE INDUSTRIAL PARK, BADLI PVT LTD,, JHAJJAR BADLI ROAD, VILL-PAHASOUR, FAIZABAD-PO BADLI, JHAJJAR, HR, 124105",SHYNE,,POLYCARBONATE,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crabtree signia 6 a 3 pin shuttered socket isi white,₹106.08,₹194.00,45%,CRABTREE,https://www.hippostores.com/crabtree-signia-6-a-3-pin-shuttered-socket-isi-white-model-acwkpxw063/product/1000007633,1000007633,electrical & lighting (elt) > switches > modular > SOCKET,electrical & lighting (elt),switches,modular,SOCKET,,SOCKET,MODULAR,ACWKPXW063,PCE,India,PCE,KGM,0.039,,SIGNIA,HAVELLS INDIA LTD,"B-1400, INDOSPACE INDUSTRIAL PARK, BADLI PVT LTD,, JHAJJAR BADLI ROAD, VILL-PAHASOUR, FAIZABAD-PO BADLI, JHAJJAR, HR, 124105",SHYNE,,POLYCARBONATE,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crabtree signia 16 ax one way switch white,₹110.19,₹201.00,45%,CRABTREE,https://www.hippostores.com/crabtree-signia-16-ax-one-way-switch-white-model-acwsxxw161/product/1000007630,1000007630,electrical & lighting (elt) > switches > modular > SWITCHES,electrical & lighting (elt),switches,modular,SWITCHES,,SWITCHES,MODULAR,ACWSXXW161,PCE,India,PCE,KGM,0.022,,SIGNIA,HAVELLS INDIA LTD,"B-1400, INDOSPACE INDUSTRIAL PARK, BADLI PVT LTD,, JHAJJAR BADLI ROAD, VILL-PAHASOUR, FAIZABAD-PO BADLI, JHAJJAR, HR, 124105",SHYNE,,POLYCARBONATE,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crabtree signia fan regulator  1 m 4 step white,₹320.98,₹586.00,45%,CRABTREE,https://www.hippostores.com/crabtree-signia-fan-regulator-1-m-4-step-white-model-acwrfxw004/product/1000007635,1000007635,electrical & lighting (elt) > switches > modular > FAN REGULATOR,electrical & lighting (elt),switches,modular,FAN REGULATOR,,FAN REGULATOR,MODULAR,ACWRFXW004,PCE,India,PCE,KGM,0.04,,SIGNIA,HAVELLS INDIA LTD,"B-1400, INDOSPACE INDUSTRIAL PARK, BADLI PVT LTD,, JHAJJAR BADLI ROAD, VILL-PAHASOUR, FAIZABAD-PO BADLI, JHAJJAR, HR, 124105",SHYNE,,POLYCARBONATE,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crabtree signia 10 ax one way switch white,₹40.89,₹79.00,48%,CRABTREE,https://www.hippostores.com/crabtree-signia-10-ax-one-way-switch-white-model-acwsxxw101/product/1000007628,1000007628,electrical & lighting (elt) > switches > modular > SWITCHES,electrical & lighting (elt),switches,modular,SWITCHES,,SWITCHES,MODULAR,ACWSXXW101,PCE,India,PCE,KGM,0.022,,SIGNIA,HAVELLS INDIA LTD,"B-1400, INDOSPACE INDUSTRIAL PARK, BADLI PVT LTD,, JHAJJAR BADLI ROAD, VILL-PAHASOUR, FAIZABAD-PO BADLI, JHAJJAR, HR, 124105",SHYNE,,POLYCARBONATE,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crabtree signia telephone socket (rj 11) 1m white,₹110.87,₹203.00,45%,CRABTREE,https://www.hippostores.com/crabtree-signia-telephone-socket-rj-11-1m-white-model-acwknww111/product/1000007638,1000007638,electrical & lighting (elt) > switches > modular > COMMUNICATION MODULE,electrical & lighting (elt),switches,modular,COMMUNICATION MODULE,,COMMUNICATION MODULE,MODULAR,ACWKNWW111,PCE,India,PCE,KGM,0.021,,SIGNIA,HAVELLS INDIA LTD,"B-1400, INDOSPACE INDUSTRIAL PARK, BADLI PVT LTD,, JHAJJAR BADLI ROAD, VILL-PAHASOUR, FAIZABAD-PO BADLI, JHAJJAR, HR, 124105",SHYNE,,POLYCARBONATE,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crabtree signia usb charging socket up to 2.1 a white,₹684.4,₹1250.00,45%,CRABTREE,https://www.hippostores.com/crabtree-signia-usb-charging-socket-up-to-2-1-a-white-model-acwkgxw002/product/1000007639,1000007639,electrical & lighting (elt) > switches > modular > HOSPITALITY MODULE,electrical & lighting (elt),switches,modular,HOSPITALITY MODULE,,HOSPITALITY MODULE,MODULAR,ACWKGXW002,PCE,India,PCE,KGM,0.031,,SIGNIA,HAVELLS INDIA LTD,"B-1400, INDOSPACE INDUSTRIAL PARK, BADLI PVT LTD,, JHAJJAR BADLI ROAD, VILL-PAHASOUR, FAIZABAD-PO BADLI, JHAJJAR, HR, 124105",SHYNE,,POLYCARBONATE,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crabtree signia tv socket 1m white,₹102.66,₹188.00,45%,CRABTREE,https://www.hippostores.com/crabtree-signia-tv-socket-1m-white-model-acwktxw001/product/1000007637,1000007637,electrical & lighting (elt) > switches > modular > COMMUNICATION MODULE,electrical & lighting (elt),switches,modular,COMMUNICATION MODULE,,COMMUNICATION MODULE,MODULAR,ACWKTXW001,PCE,India,PCE,KGM,0.012,,SIGNIA,HAVELLS INDIA LTD,"B-1400, INDOSPACE INDUSTRIAL PARK, BADLI PVT LTD,, JHAJJAR BADLI ROAD, VILL-PAHASOUR, FAIZABAD-PO BADLI, JHAJJAR, HR, 124105",SHYNE,,POLYCARBONATE,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crabtree signia computer jack ( rj 45) cat6 1m white,₹354.51,₹648.00,45%,CRABTREE,https://www.hippostores.com/crabtree-signia-computer-jack-rj-45-cat6-1m-white-model-acwkrww451/product/1000007641,1000007641,electrical & lighting (elt) > switches > modular > COMMUNICATION MODULE,electrical & lighting (elt),switches,modular,COMMUNICATION MODULE,,COMMUNICATION MODULE,MODULAR,ACWKRWW451,PCE,India,PCE,KGM,0.021,,SIGNIA,HAVELLS INDIA LTD,"B-1400, INDOSPACE INDUSTRIAL PARK, BADLI PVT LTD,, JHAJJAR BADLI ROAD, VILL-PAHASOUR, FAIZABAD-PO BADLI, JHAJJAR, HR, 124105",SHYNE,,POLYCARBONATE,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crabtree signia 10 ax two way switch white,₹100.61,₹184.00,45%,CRABTREE,https://www.hippostores.com/crabtree-signia-10-ax-two-way-switch-white-model-acwsxxw102/product/1000007629,1000007629,electrical & lighting (elt) > switches > modular > SWITCHES,electrical & lighting (elt),switches,modular,SWITCHES,,SWITCHES,MODULAR,ACWSXXW102,PCE,India,PCE,KGM,0.024,,SIGNIA,HAVELLS INDIA LTD,"B-1400, INDOSPACE INDUSTRIAL PARK, BADLI PVT LTD,, JHAJJAR BADLI ROAD, VILL-PAHASOUR, FAIZABAD-PO BADLI, JHAJJAR, HR, 124105",SHYNE,,POLYCARBONATE,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hikvision ds-kis202t analog video intercom system (basic),₹5248.94,₹7800.00,33%,HIKVISION,https://www.hippostores.com/hikvision-ds-kis202t-analog-video-intercom-system-basic-model-ds-kis202t/product/1000004659,1000004659,electrical & lighting (elt) > home security > video door phone > OTDR VIDEO DR PHNE,electrical & lighting (elt),home security,video door phone,OTDR VIDEO DR PHNE,,OUTDOOR VIDEO DOOR PHONE,VIDEO DOOR PHONE,DS-KIS202T,PCE,India,PCE,KGM,0.0,,,PRAMA HIKVISION INDIA PVT LTD,"UNIT NO 1TO5GALA NO. 1 TO 5, 101 TO 105, 201 TO 205, S.NO.14, H.NO.1B, HIRA INDUSTRIAL PARK, VASAI PHATA, WALIV, VASAI EAST, PALGHAR, PALGHAR, MH, 401208",,,PLASTIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
havells flexion profile strip 240led 60w 3000k,₹1534.05,₹2760.00,44%,HAVELLS,https://www.hippostores.com/havells-flexion-profile-strip-240led-60w-3000k-model-lhehdkp5un1w060/product/1000006154,1000006154,electrical & lighting (elt) > lighting > led strip > SINGLE COLOUR,electrical & lighting (elt),lighting,led strip,SINGLE COLOUR,,SINGLE COLOUR,LED STRIP,LHEHDKP5UN1W060,PCE,India,PCE,KGM,0.0,,FLEXION,HAVELLS INDIA LTD,"B-1400, INDOSPACE INDUSTRIAL PARK, BADLI PVT LTD,, JHAJJAR BADLI ROAD, VILL-PAHASOUR, FAIZABAD-PO BADLI, JHAJJAR, HR, 124105",,,,,,,,,20,SURFACE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crabtree signia 10 ax one way switch grey,₹50.62,₹98.00,48%,CRABTREE,https://www.hippostores.com/crabtree-signia-10-ax-one-way-switch-grey-model-acwsxxg101/product/1000007654,1000007654,electrical & lighting (elt) > switches > modular > SWITCHES,electrical & lighting (elt),switches,modular,SWITCHES,,SWITCHES,MODULAR,ACWSXXG101,PCE,India,PCE,KGM,0.022,,SIGNIA,HAVELLS INDIA LTD,"B-1400, INDOSPACE INDUSTRIAL PARK, BADLI PVT LTD,, JHAJJAR BADLI ROAD, VILL-PAHASOUR, FAIZABAD-PO BADLI, JHAJJAR, HR, 124105",SHYNE,,POLYCARBONATE,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crabtree signia 10 a bell push switch grey,₹158.1,₹289.00,45%,CRABTREE,https://www.hippostores.com/crabtree-signia-10-a-bell-push-switch-grey-model-acwsbxg101/product/1000007657,1000007657,electrical & lighting (elt) > switches > modular > SWITCHES,electrical & lighting (elt),switches,modular,SWITCHES,,SWITCHES,MODULAR,ACWSBXG101,PCE,India,PCE,KGM,0.022,,SIGNIA,HAVELLS INDIA LTD,"B-1400, INDOSPACE INDUSTRIAL PARK, BADLI PVT LTD,, JHAJJAR BADLI ROAD, VILL-PAHASOUR, FAIZABAD-PO BADLI, JHAJJAR, HR, 124105",SHYNE,,POLYCARBONATE,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crabtree signia 16 ax one way switch grey,₹138.93,₹254.00,45%,CRABTREE,https://www.hippostores.com/crabtree-signia-16-ax-one-way-switch-grey-model-acwsxxg161/product/1000007656,1000007656,electrical & lighting (elt) > switches > modular > SWITCHES,electrical & lighting (elt),switches,modular,SWITCHES,,SWITCHES,MODULAR,ACWSXXG161,PCE,India,PCE,KGM,0.022,,SIGNIA,HAVELLS INDIA LTD,"B-1400, INDOSPACE INDUSTRIAL PARK, BADLI PVT LTD,, JHAJJAR BADLI ROAD, VILL-PAHASOUR, FAIZABAD-PO BADLI, JHAJJAR, HR, 124105",SHYNE,,POLYCARBONATE,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crabtree signia 8 m comb pc plate white,₹201.21,₹368.00,45%,CRABTREE,https://www.hippostores.com/crabtree-signia-8-m-comb-pc-plate-white-model-acwplcwv08/product/1000007651,1000007651,electrical & lighting (elt) > switches > modular > COMBINED PLATE,electrical & lighting (elt),switches,modular,COMBINED PLATE,,COMBINED PLATE,MODULAR,ACWPLCWV08,PCE,India,PCE,KGM,0.09,,SIGNIA,HAVELLS INDIA LTD,"B-1400, INDOSPACE INDUSTRIAL PARK, BADLI PVT LTD,, JHAJJAR BADLI ROAD, VILL-PAHASOUR, FAIZABAD-PO BADLI, JHAJJAR, HR, 124105",SHYNE,,POLYCARBONATE,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crabtree signia 10 ax two way switch grey,₹136.2,₹249.00,45%,CRABTREE,https://www.hippostores.com/crabtree-signia-10-ax-two-way-switch-grey-model-acwsxxg102/product/1000007655,1000007655,electrical & lighting (elt) > switches > modular > SWITCHES,electrical & lighting (elt),switches,modular,SWITCHES,,SWITCHES,MODULAR,ACWSXXG102,PCE,India,PCE,KGM,0.024,,SIGNIA,HAVELLS INDIA LTD,"B-1400, INDOSPACE INDUSTRIAL PARK, BADLI PVT LTD,, JHAJJAR BADLI ROAD, VILL-PAHASOUR, FAIZABAD-PO BADLI, JHAJJAR, HR, 124105",SHYNE,,POLYCARBONATE,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crabtree signia 6 a 3 pin shut socket isi grey,₹127.98,₹234.00,45%,CRABTREE,https://www.hippostores.com/crabtree-signia-6-a-3-pin-shut-socket-isi-grey-model-acwkpxg063/product/1000007659,1000007659,electrical & lighting (elt) > switches > modular > SOCKET,electrical & lighting (elt),switches,modular,SOCKET,,SOCKET,MODULAR,ACWKPXG063,PCE,India,PCE,KGM,0.039,,SIGNIA,HAVELLS INDIA LTD,"B-1400, INDOSPACE INDUSTRIAL PARK, BADLI PVT LTD,, JHAJJAR BADLI ROAD, VILL-PAHASOUR, FAIZABAD-PO BADLI, JHAJJAR, HR, 124105",SHYNE,,POLYCARBONATE,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crabtree signia 12 m comb pc plate white,₹232.7,₹425.00,45%,CRABTREE,https://www.hippostores.com/crabtree-signia-12-m-comb-pc-plate-white-model-acwplcwv12/product/1000007652,1000007652,electrical & lighting (elt) > switches > modular > COMBINED PLATE,electrical & lighting (elt),switches,modular,COMBINED PLATE,,COMBINED PLATE,MODULAR,ACWPLCWV12,PCE,India,PCE,KGM,0.13,,SIGNIA,HAVELLS INDIA LTD,"B-1400, INDOSPACE INDUSTRIAL PARK, BADLI PVT LTD,, JHAJJAR BADLI ROAD, VILL-PAHASOUR, FAIZABAD-PO BADLI, JHAJJAR, HR, 124105",SHYNE,,POLYCARBONATE,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crabtree signia fan regulator  1 m 4 step grey,₹399.01,₹729.00,45%,CRABTREE,https://www.hippostores.com/crabtree-signia-fan-regulator-1-m-4-step-grey-model-acwrfxg004/product/1000007661,1000007661,electrical & lighting (elt) > switches > modular > FAN REGULATOR,electrical & lighting (elt),switches,modular,FAN REGULATOR,,FAN REGULATOR,MODULAR,ACWRFXG004,PCE,India,PCE,KGM,0.04,,SIGNIA,HAVELLS INDIA LTD,"B-1400, INDOSPACE INDUSTRIAL PARK, BADLI PVT LTD,, JHAJJAR BADLI ROAD, VILL-PAHASOUR, FAIZABAD-PO BADLI, JHAJJAR, HR, 124105",SHYNE,,POLYCARBONATE,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crabtree signia 10a mega bellswitch ind 2m grey,₹206.69,₹378.00,45%,CRABTREE,https://www.hippostores.com/crabtree-signia-10a-mega-bellswitch-ind-2m-grey-model-acwmbig101/product/1000007658,1000007658,electrical & lighting (elt) > switches > modular > SWITCHES,electrical & lighting (elt),switches,modular,SWITCHES,,SWITCHES,MODULAR,ACWMBIG101,PCE,India,PCE,KGM,0.028,,SIGNIA,HAVELLS INDIA LTD,"B-1400, INDOSPACE INDUSTRIAL PARK, BADLI PVT LTD,, JHAJJAR BADLI ROAD, VILL-PAHASOUR, FAIZABAD-PO BADLI, JHAJJAR, HR, 124105",SHYNE,,POLYCARBONATE,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
