Name,Price,Mrp,Discount,Brand,Link,SKU_code,Path,Category 1,Category 2,Category 3,Category 4,Category 5,Product Type,Product Line,Model,UOM,Country of Origin,Sales Unit,Weight/ Volume UOM,Weight/ Volume,Shape,Series,Manufacturer/Importer Name,Manufacturer/Importer Address,Finish,Coverage Area/Box/SQMT,Base Material,Thickness,Module,Material Category,Material Description,External Material Group,Wattage,Type/ Mounting Type,Sub Brand,Fitment,Warranty,KEY,PASSWORD,FINGER PRINT,RFID CARD,Avg.Weight in KG/LTR/GM,Dimension/ Size,Wire Grade,Wire Length (Meter),BLUETOOTH,Pattern,Coverage Area/Box/SFT,Pack Size,Colour Family,Core,Colour Name(CCT),Series/Sub brands,Current Rating(AMP),Wire Area (sq. mm),Lumen,IOT,Size (Cut out) MM,Breaking Capacity,Pole,Way,Assembly Required,Assembly Type,What is in the Box,Product Care Instructions,Style,Age Range (Description),Special Feature,Number of Pcs,Size,Load Capacity,Metal Type,Noise,Steel Grade,Maximum Weight Recommendation,Angle,Occasion,Room Type,Surface Recommendation,Item Firmness Description
snf 102 msn fancy knob,₹198.24,₹360.00,45%,SNF,https://www.hippostores.com/snf-102-msn-fancy-knob-model-s-f-102-msn/product/6000019378,6000019378,"hardware, kitchen and tools (hkt) > furniture fittings > furniture handles & knobs > KNOB","hardware, kitchen and tools (hkt)",furniture fittings,furniture handles & knobs,KNOB,,KNOB,FURNITURE HANDLES & KNOBS,S&F-102 MSN,PCE,,PCE,KGM,0.0,,,SNF ENTERPRISE LLP,"BASEMENT, 01 & 08, HARBOUR CREST BUILDING,,  SHIVDAS CHAMPSI MARG, MAZAGAON, MUMBAI, MH, 400010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snf k 996 96mm ae+3 fancy knob,₹413.01,₹750.00,45%,SNF,https://www.hippostores.com/snf-k-996-96mm-ae-3-fancy-knob-model-k-996-96mm-ae-3/product/6000019377,6000019377,"hardware, kitchen and tools (hkt) > furniture fittings > furniture handles & knobs > KNOB","hardware, kitchen and tools (hkt)",furniture fittings,furniture handles & knobs,KNOB,,KNOB,FURNITURE HANDLES & KNOBS,K-996 96MM AE+3,PCE,,PCE,KGM,0.0,,,SNF ENTERPRISE LLP,"BASEMENT, 01 & 08, HARBOUR CREST BUILDING,,  SHIVDAS CHAMPSI MARG, MAZAGAON, MUMBAI, MH, 400010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snf k 5080 ab 64mm fancy kadi,₹163.55,₹297.00,45%,SNF,https://www.hippostores.com/snf-k-5080-ab-64mm-fancy-kadi-model-k-5080-antique-brass-64mm/product/6000019370,6000019370,"hardware, kitchen and tools (hkt) > furniture fittings > furniture handles & knobs > KNOB","hardware, kitchen and tools (hkt)",furniture fittings,furniture handles & knobs,KNOB,,KNOB,FURNITURE HANDLES & KNOBS,K-5080 ANTIQUE BRASS 64MM,PCE,,PCE,KGM,0.0,,,SNF ENTERPRISE LLP,"BASEMENT, 01 & 08, HARBOUR CREST BUILDING,,  SHIVDAS CHAMPSI MARG, MAZAGAON, MUMBAI, MH, 400010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snf 106 msn fancy knob,₹280.84,₹510.00,45%,SNF,https://www.hippostores.com/snf-106-msn-fancy-knob-model-s-f-106msn/product/6000019390,6000019390,"hardware, kitchen and tools (hkt) > furniture fittings > furniture handles & knobs > KNOB","hardware, kitchen and tools (hkt)",furniture fittings,furniture handles & knobs,KNOB,,KNOB,FURNITURE HANDLES & KNOBS,S&F-106MSN,PCE,,PCE,KGM,0.0,,,SNF ENTERPRISE LLP,"BASEMENT, 01 & 08, HARBOUR CREST BUILDING,,  SHIVDAS CHAMPSI MARG, MAZAGAON, MUMBAI, MH, 400010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snf 106 mab fancy knob,₹280.84,₹510.00,45%,SNF,https://www.hippostores.com/snf-106-mab-fancy-knob-model-s-f-106antique-brass/product/6000019392,6000019392,"hardware, kitchen and tools (hkt) > furniture fittings > furniture handles & knobs > KNOB","hardware, kitchen and tools (hkt)",furniture fittings,furniture handles & knobs,KNOB,,KNOB,FURNITURE HANDLES & KNOBS,S&F-106ANTIQUE BRASS,PCE,,PCE,KGM,0.0,,,SNF ENTERPRISE LLP,"BASEMENT, 01 & 08, HARBOUR CREST BUILDING,,  SHIVDAS CHAMPSI MARG, MAZAGAON, MUMBAI, MH, 400010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snf 106 matt black fancy knob,₹280.84,₹510.00,45%,SNF,https://www.hippostores.com/snf-106-matt-black-fancy-knob-model-s-f-106matt-black/product/6000019391,6000019391,"hardware, kitchen and tools (hkt) > furniture fittings > furniture handles & knobs > KNOB","hardware, kitchen and tools (hkt)",furniture fittings,furniture handles & knobs,KNOB,,KNOB,FURNITURE HANDLES & KNOBS,S&F-106MATT/BLACK,PCE,,PCE,KGM,0.0,,,SNF ENTERPRISE LLP,"BASEMENT, 01 & 08, HARBOUR CREST BUILDING,,  SHIVDAS CHAMPSI MARG, MAZAGAON, MUMBAI, MH, 400010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snf 105 mab fancy knob,₹198.24,₹360.00,45%,SNF,https://www.hippostores.com/snf-105-mab-fancy-knob-model-s-f-105-antique-brass/product/6000019389,6000019389,"hardware, kitchen and tools (hkt) > furniture fittings > furniture handles & knobs > KNOB","hardware, kitchen and tools (hkt)",furniture fittings,furniture handles & knobs,KNOB,,KNOB,FURNITURE HANDLES & KNOBS,S&F-105 ANTIQUE BRASS,PCE,,PCE,KGM,0.0,,,SNF ENTERPRISE LLP,"BASEMENT, 01 & 08, HARBOUR CREST BUILDING,,  SHIVDAS CHAMPSI MARG, MAZAGAON, MUMBAI, MH, 400010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snf 109 blue kids fancy knob,₹379.97,₹690.00,45%,SNF,https://www.hippostores.com/snf-109-blue-kids-fancy-knob-model-s-f-109-blue/product/6000019413,6000019413,"hardware, kitchen and tools (hkt) > furniture fittings > furniture handles & knobs > KNOB","hardware, kitchen and tools (hkt)",furniture fittings,furniture handles & knobs,KNOB,,KNOB,FURNITURE HANDLES & KNOBS,S&F-109 BLUE,PCE,,PCE,KGM,0.0,,,SNF ENTERPRISE LLP,"BASEMENT, 01 & 08, HARBOUR CREST BUILDING,,  SHIVDAS CHAMPSI MARG, MAZAGAON, MUMBAI, MH, 400010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snf 109 pink kids fancy knob,₹379.97,₹690.00,45%,SNF,https://www.hippostores.com/snf-109-pink-kids-fancy-knob-model-s-f-109-pink/product/6000019410,6000019410,"hardware, kitchen and tools (hkt) > furniture fittings > furniture handles & knobs > KNOB","hardware, kitchen and tools (hkt)",furniture fittings,furniture handles & knobs,KNOB,,KNOB,FURNITURE HANDLES & KNOBS,S&F-109 PINK,PCE,,PCE,KGM,0.0,,,SNF ENTERPRISE LLP,"BASEMENT, 01 & 08, HARBOUR CREST BUILDING,,  SHIVDAS CHAMPSI MARG, MAZAGAON, MUMBAI, MH, 400010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snf 110 green kids fancy knob,₹371.7,₹675.00,45%,SNF,https://www.hippostores.com/snf-110-green-kids-fancy-knob-model-s-f-110-green/product/6000019415,6000019415,"hardware, kitchen and tools (hkt) > furniture fittings > furniture handles & knobs > KNOB","hardware, kitchen and tools (hkt)",furniture fittings,furniture handles & knobs,KNOB,,KNOB,FURNITURE HANDLES & KNOBS,S&F-110 GREEN,PCE,,PCE,KGM,0.0,,,SNF ENTERPRISE LLP,"BASEMENT, 01 & 08, HARBOUR CREST BUILDING,,  SHIVDAS CHAMPSI MARG, MAZAGAON, MUMBAI, MH, 400010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snf 110 blue kids fancy knob,₹371.7,₹675.00,45%,SNF,https://www.hippostores.com/snf-110-blue-kids-fancy-knob-model-s-f-110-blue/product/6000019419,6000019419,"hardware, kitchen and tools (hkt) > furniture fittings > furniture handles & knobs > KNOB","hardware, kitchen and tools (hkt)",furniture fittings,furniture handles & knobs,KNOB,,KNOB,FURNITURE HANDLES & KNOBS,S&F-110 BLUE,PCE,,PCE,KGM,0.0,,,SNF ENTERPRISE LLP,"BASEMENT, 01 & 08, HARBOUR CREST BUILDING,,  SHIVDAS CHAMPSI MARG, MAZAGAON, MUMBAI, MH, 400010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snf 110 pink kids fancy knob,₹371.7,₹675.00,45%,SNF,https://www.hippostores.com/snf-110-pink-kids-fancy-knob-model-s-f-110-pink/product/6000019416,6000019416,"hardware, kitchen and tools (hkt) > furniture fittings > furniture handles & knobs > KNOB","hardware, kitchen and tools (hkt)",furniture fittings,furniture handles & knobs,KNOB,,KNOB,FURNITURE HANDLES & KNOBS,S&F-110 PINK,PCE,,PCE,KGM,0.0,,,SNF ENTERPRISE LLP,"BASEMENT, 01 & 08, HARBOUR CREST BUILDING,,  SHIVDAS CHAMPSI MARG, MAZAGAON, MUMBAI, MH, 400010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snf 110 white kids fancy knob,₹371.7,₹675.00,45%,SNF,https://www.hippostores.com/snf-110-white-kids-fancy-knob-model-s-f-110-white/product/6000019418,6000019418,"hardware, kitchen and tools (hkt) > furniture fittings > furniture handles & knobs > KNOB","hardware, kitchen and tools (hkt)",furniture fittings,furniture handles & knobs,KNOB,,KNOB,FURNITURE HANDLES & KNOBS,S&F-110 WHITE,PCE,,PCE,KGM,0.0,,,SNF ENTERPRISE LLP,"BASEMENT, 01 & 08, HARBOUR CREST BUILDING,,  SHIVDAS CHAMPSI MARG, MAZAGAON, MUMBAI, MH, 400010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snf 110 yellow kids fancy knob,₹371.7,₹675.00,45%,SNF,https://www.hippostores.com/snf-110-yellow-kids-fancy-knob-model-s-f-110-yellow/product/6000019414,6000019414,"hardware, kitchen and tools (hkt) > furniture fittings > furniture handles & knobs > KNOB","hardware, kitchen and tools (hkt)",furniture fittings,furniture handles & knobs,KNOB,,KNOB,FURNITURE HANDLES & KNOBS,S&F-110 YELLOW,PCE,,PCE,KGM,0.0,,,SNF ENTERPRISE LLP,"BASEMENT, 01 & 08, HARBOUR CREST BUILDING,,  SHIVDAS CHAMPSI MARG, MAZAGAON, MUMBAI, MH, 400010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snf 109 orange kids fancy knob,₹379.97,₹690.00,45%,SNF,https://www.hippostores.com/snf-109-orange-kids-fancy-knob-model-s-f-109-orange/product/6000019412,6000019412,"hardware, kitchen and tools (hkt) > furniture fittings > furniture handles & knobs > KNOB","hardware, kitchen and tools (hkt)",furniture fittings,furniture handles & knobs,KNOB,,KNOB,FURNITURE HANDLES & KNOBS,S&F-109 ORANGE,PCE,,PCE,KGM,0.0,,,SNF ENTERPRISE LLP,"BASEMENT, 01 & 08, HARBOUR CREST BUILDING,,  SHIVDAS CHAMPSI MARG, MAZAGAON, MUMBAI, MH, 400010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snf 109 white kids fancy knob,₹379.97,₹690.00,45%,SNF,https://www.hippostores.com/snf-109-white-kids-fancy-knob-model-s-f-109-white/product/6000019411,6000019411,"hardware, kitchen and tools (hkt) > furniture fittings > furniture handles & knobs > KNOB","hardware, kitchen and tools (hkt)",furniture fittings,furniture handles & knobs,KNOB,,KNOB,FURNITURE HANDLES & KNOBS,S&F-109 WHITE,PCE,,PCE,KGM,0.0,,,SNF ENTERPRISE LLP,"BASEMENT, 01 & 08, HARBOUR CREST BUILDING,,  SHIVDAS CHAMPSI MARG, MAZAGAON, MUMBAI, MH, 400010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snf 111 15e pvd gold,₹4130.09,₹7500.00,45%,SNF,https://www.hippostores.com/snf-111-15e-pvd-gold-model-111-15e-pvd-gold/product/6000019398,6000019398,"hardware, kitchen and tools (hkt) > architectural hardware > door operating devices > LEVER HANDLES","hardware, kitchen and tools (hkt)",architectural hardware,door operating devices,LEVER HANDLES,,LEVER HANDLES,DOOR OPERATING DEVICES,111-15E PVD GOLD,SET,,SET,KGM,0.0,,,SNF ENTERPRISE LLP,"BASEMENT, 01 & 08, HARBOUR CREST BUILDING,,  SHIVDAS CHAMPSI MARG, MAZAGAON, MUMBAI, MH, 400010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snf 107 matt black fancy knob,₹231.28,₹420.00,45%,SNF,https://www.hippostores.com/snf-107-matt-black-fancy-knob-model-s-f-107-matt-black/product/6000019394,6000019394,"hardware, kitchen and tools (hkt) > furniture fittings > furniture handles & knobs > KNOB","hardware, kitchen and tools (hkt)",furniture fittings,furniture handles & knobs,KNOB,,KNOB,FURNITURE HANDLES & KNOBS,S&F-107 MATT/BLACK,PCE,,PCE,KGM,0.0,,,SNF ENTERPRISE LLP,"BASEMENT, 01 & 08, HARBOUR CREST BUILDING,,  SHIVDAS CHAMPSI MARG, MAZAGAON, MUMBAI, MH, 400010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snf 107 msn fancy knob,₹231.28,₹420.00,45%,SNF,https://www.hippostores.com/snf-107-msn-fancy-knob-model-s-f-107-msn/product/6000019393,6000019393,"hardware, kitchen and tools (hkt) > furniture fittings > furniture handles & knobs > KNOB","hardware, kitchen and tools (hkt)",furniture fittings,furniture handles & knobs,KNOB,,KNOB,FURNITURE HANDLES & KNOBS,S&F-107 MSN,PCE,,PCE,KGM,0.0,,,SNF ENTERPRISE LLP,"BASEMENT, 01 & 08, HARBOUR CREST BUILDING,,  SHIVDAS CHAMPSI MARG, MAZAGAON, MUMBAI, MH, 400010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snf 121 23e gp gold,₹4130.09,₹7500.00,45%,SNF,https://www.hippostores.com/snf-121-23e-gp-gold-model-121-23e-gp/product/6000019396,6000019396,"hardware, kitchen and tools (hkt) > architectural hardware > door operating devices > LEVER HANDLES","hardware, kitchen and tools (hkt)",architectural hardware,door operating devices,LEVER HANDLES,,LEVER HANDLES,DOOR OPERATING DEVICES,121-23E GP,SET,,SET,KGM,0.0,,,SNF ENTERPRISE LLP,"BASEMENT, 01 & 08, HARBOUR CREST BUILDING,,  SHIVDAS CHAMPSI MARG, MAZAGAON, MUMBAI, MH, 400010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snf 128 24e gp gold,₹4625.72,₹8400.00,45%,SNF,https://www.hippostores.com/snf-128-24e-gp-gold-model-128-24e-gp/product/6000019397,6000019397,"hardware, kitchen and tools (hkt) > architectural hardware > door operating devices > LEVER HANDLES","hardware, kitchen and tools (hkt)",architectural hardware,door operating devices,LEVER HANDLES,,LEVER HANDLES,DOOR OPERATING DEVICES,128-24E GP,SET,,SET,KGM,0.0,,,SNF ENTERPRISE LLP,"BASEMENT, 01 & 08, HARBOUR CREST BUILDING,,  SHIVDAS CHAMPSI MARG, MAZAGAON, MUMBAI, MH, 400010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snf 1003 70mm kxl pvd rose gold key+knob,₹1032.52,₹2100.00,51%,SNF,https://www.hippostores.com/snf-1003-70mm-kxl-pvd-rose-gold-key-knob-model-s-f-1003-70mm-kxl-pvd-rose-gol/product/6000019405,6000019405,"hardware, kitchen and tools (hkt) > architectural hardware > door locking devices > EURO PROFILECYLNDERS","hardware, kitchen and tools (hkt)",architectural hardware,door locking devices,EURO PROFILECYLNDERS,,EURO PROFILE CYLINDERS,DOOR LOCKING DEVICES,S&F-1003 70MM KXL PVD ROSE GOL,PCE,,PCE,KGM,0.0,,,SNF ENTERPRISE LLP,"BASEMENT, 01 & 08, HARBOUR CREST BUILDING,,  SHIVDAS CHAMPSI MARG, MAZAGAON, MUMBAI, MH, 400010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snf 109 green kids fancy knob,₹379.97,₹690.00,45%,SNF,https://www.hippostores.com/snf-109-green-kids-fancy-knob-model-s-f-109-green/product/6000019409,6000019409,"hardware, kitchen and tools (hkt) > furniture fittings > furniture handles & knobs > KNOB","hardware, kitchen and tools (hkt)",furniture fittings,furniture handles & knobs,KNOB,,KNOB,FURNITURE HANDLES & KNOBS,S&F-109 GREEN,PCE,,PCE,KGM,0.0,,,SNF ENTERPRISE LLP,"BASEMENT, 01 & 08, HARBOUR CREST BUILDING,,  SHIVDAS CHAMPSI MARG, MAZAGAON, MUMBAI, MH, 400010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snf 1002 60mm kxl pvd rose gold key+knob,₹958.79,₹1950.00,51%,SNF,https://www.hippostores.com/snf-1002-60mm-kxl-pvd-rose-gold-key-knob-model-s-f-1002-60mm-kxl-pvd-rose-gol/product/6000019404,6000019404,"hardware, kitchen and tools (hkt) > architectural hardware > door locking devices > EURO PROFILECYLNDERS","hardware, kitchen and tools (hkt)",architectural hardware,door locking devices,EURO PROFILECYLNDERS,,EURO PROFILE CYLINDERS,DOOR LOCKING DEVICES,S&F-1002 60MM KXL PVD ROSE GOL,PCE,,PCE,KGM,0.0,,,SNF ENTERPRISE LLP,"BASEMENT, 01 & 08, HARBOUR CREST BUILDING,,  SHIVDAS CHAMPSI MARG, MAZAGAON, MUMBAI, MH, 400010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
